Customer_ID,Region,Product_Category,Revenue_in_Million,Profit_Margin,Units_Sold,Customer_Satisfaction,Service_Level_Agreement,Network_Upgrade_Demand,Latency_Issue_Reports,Deployment_Time_in_Days,Maintenance_Cost_in_Million,Renewal_Rate,Technical_Support_Calls,Market_Share
8613,Asia,Broadband,38.77,30.75,5764,9.374622975106465,Standard,20,49,277,1.0,76.02,104,4.84
8614,North America,Wireless,35.9,9.03,4016,7.431726494048801,Premium,32,19,277,1.57,88.03,396,10.08
8615,Asia,Enterprise,27.86,7.18,8918,8.315087797511524,Enterprise,50,23,194,4.44,77.86,32,17.11
8616,Europe,Broadband,35.95,30.82,1867,6.8117105302434995,Standard,62,28,114,4.03,79.61,323,16.22
8617,North America,Broadband,18.97,17.89,2820,5.762108555267259,Premium,15,0,121,1.74,97.41,127,11.65
8618,Asia,Broadband,15.12,18.75,5263,6.802101795927566,Enterprise,42,9,261,3.17,70.42,226,6.28
8619,Europe,5G Solutions,43.18,25.1,6666,4.241197781788493,Standard,11,18,85,3.47,65.41,453,8.31
8620,Europe,Enterprise,21.41,39.54,8485,5.120337716812019,Premium,37,38,358,4.94,55.32,257,1.36
8621,North America,5G Solutions,10.2,11.0,8084,7.411875281262844,Premium,68,44,147,0.5,54.79,424,15.61
8622,Middle East,5G Solutions,37.58,15.49,6064,7.008804421531737,Standard,38,47,210,1.86,71.99,258,17.59
8623,Africa,5G Solutions,17.13,27.7,133,6.341802331712218,Enterprise,81,17,274,4.74,65.64,203,4.19
8624,North America,Wireless,10.99,29.53,7374,1.4429250472217117,Standard,61,37,186,2.71,75.94,108,16.73
8625,Europe,Enterprise,1.85,29.72,3483,3.5901474839015166,Premium,61,6,276,3.94,52.79,314,14.1
8626,Europe,Wireless,48.54,25.84,9757,6.431211278323251,Premium,93,23,205,1.23,84.11,385,18.92
8627,North America,Wireless,23.63,25.59,9557,5.172588926584999,Enterprise,15,21,363,1.5,50.2,27,5.52
8628,Middle East,Enterprise,8.51,10.18,5988,4.042743572779053,Enterprise,28,15,355,4.48,50.55,446,15.14
8629,Africa,Wireless,38.01,34.21,2371,7.45322653542842,Enterprise,87,5,301,3.4,54.97,171,12.2
8630,Asia,Enterprise,44.44,5.31,8811,4.483267287683655,Enterprise,67,42,326,4.19,51.29,196,19.41
8631,North America,Broadband,26.63,19.62,135,9.175735399054144,Enterprise,21,6,148,1.15,64.47,124,14.16
8632,Africa,5G Solutions,1.9,12.54,8933,5.785249553574953,Premium,29,17,89,1.28,92.85,136,10.09
8633,Africa,Wireless,18.57,8.65,7538,5.351581973507264,Premium,61,34,315,1.53,57.51,277,14.12
8634,Europe,Enterprise,12.53,16.18,2340,4.03476352269035,Enterprise,16,48,205,4.14,91.38,203,19.94
8635,Asia,Optical Networking,32.0,28.0,1631,2.2080850572865405,Premium,43,23,36,1.17,77.75,53,16.08
8636,North America,Wireless,26.18,22.4,8533,1.086468810087934,Standard,24,15,339,3.38,56.52,444,18.91
8637,Europe,Wireless,18.11,35.57,7111,7.092016829254213,Enterprise,96,18,234,1.69,94.86,66,19.3
8638,Europe,Enterprise,32.6,25.99,8970,1.5883754700342412,Standard,31,18,108,3.09,75.79,4,16.32
8639,Middle East,Optical Networking,29.43,13.86,6798,3.9253392401592015,Enterprise,98,42,97,2.2,78.48,315,5.08
8640,Africa,Optical Networking,45.37,23.03,7097,8.880716273709481,Premium,85,0,93,1.37,77.27,368,16.38
8641,North America,Broadband,30.04,12.96,9870,5.302756191755863,Enterprise,13,21,192,3.35,92.56,204,2.53
8642,North America,Wireless,25.63,11.25,5200,8.950302179578223,Premium,25,30,214,3.5,90.26,158,8.3
8643,North America,5G Solutions,41.27,38.43,2339,1.5536729971808356,Premium,6,13,354,3.81,55.22,194,19.58
8644,Europe,Wireless,10.52,21.38,6458,8.590486638609566,Premium,86,29,362,4.13,81.05,81,10.68
8645,Middle East,5G Solutions,12.56,27.79,1871,9.383364079221234,Premium,79,30,268,1.42,98.54,207,11.08
8646,Asia,5G Solutions,39.29,35.57,1862,9.222613585244998,Enterprise,43,31,357,2.0,83.71,193,14.82
8647,Europe,Enterprise,22.4,16.28,268,4.0286768681275795,Standard,82,42,219,3.29,92.9,138,6.66
8648,Asia,Wireless,20.76,32.62,7344,1.8560302360587042,Enterprise,95,16,302,3.41,60.67,279,1.85
8649,Middle East,Enterprise,44.41,32.61,3671,9.235653982869607,Premium,51,27,226,4.96,83.51,92,4.99
8650,Africa,Broadband,30.7,33.84,6842,2.4162333307932236,Enterprise,75,33,221,1.12,83.68,180,15.93
8651,North America,5G Solutions,40.24,11.63,541,5.914016388251024,Standard,89,16,275,2.94,54.63,45,7.94
8652,Asia,Optical Networking,40.59,38.7,1475,4.667091474959999,Enterprise,41,5,216,0.68,69.22,41,3.37
8653,Europe,5G Solutions,6.44,14.62,437,9.620694434143878,Premium,89,47,229,0.72,69.83,120,13.04
8654,Asia,Broadband,32.86,32.19,146,4.74346656856989,Premium,82,28,286,2.2,87.38,361,10.89
8655,Africa,5G Solutions,47.65,10.68,6856,4.332794127335573,Premium,35,8,119,2.83,77.95,262,9.5
8656,North America,Enterprise,24.26,37.35,7439,6.2812313819597385,Enterprise,44,30,292,1.12,58.42,175,5.4
8657,Asia,Wireless,36.74,19.97,3695,5.749755715113235,Enterprise,14,29,297,0.37,67.14,127,15.2
8658,Africa,Optical Networking,28.55,28.4,9013,5.06915040591848,Standard,56,8,182,1.77,51.92,402,11.62
8659,Europe,Enterprise,10.64,34.76,6158,5.523306591074656,Standard,84,41,54,1.17,67.12,144,19.68
8660,Middle East,Wireless,10.16,14.88,7318,1.8860273299832415,Standard,58,9,108,0.53,51.64,253,17.39
8661,Europe,Optical Networking,21.97,18.61,1409,9.414233120656357,Premium,43,37,257,4.14,99.23,326,5.52
8662,North America,Broadband,24.41,15.97,3736,3.2532286955995287,Enterprise,59,32,261,2.97,89.83,322,11.11
8663,Europe,5G Solutions,25.41,14.9,3830,6.131233566699513,Enterprise,55,2,307,3.64,97.93,190,11.05
8664,Europe,Optical Networking,47.77,22.86,2569,1.3193050149520371,Premium,37,28,296,3.83,72.36,289,3.8
8665,Europe,Broadband,5.46,24.14,4289,3.661024375302898,Premium,34,38,55,0.84,68.25,97,16.43
8666,Europe,Wireless,19.34,7.69,1234,7.198316053253934,Standard,46,40,154,1.42,98.96,480,7.39
8667,North America,Optical Networking,25.97,28.57,8547,5.116274474868969,Premium,48,13,145,0.37,92.84,52,3.69
8668,Africa,Broadband,48.17,19.7,1063,7.571497922343363,Premium,90,14,149,4.45,84.72,479,5.59
8669,Asia,Wireless,25.46,36.13,8671,2.398709231658687,Premium,40,9,348,3.97,68.08,436,19.48
8670,Middle East,Enterprise,38.88,35.99,2978,9.892622162386354,Standard,20,15,172,1.46,62.16,151,11.71
8671,Asia,5G Solutions,37.59,30.2,6477,5.011531631343613,Premium,42,32,235,1.62,74.62,238,1.39
8672,Asia,Broadband,28.54,34.88,6437,5.84910079445039,Standard,72,27,118,2.97,61.74,54,11.02
8673,Middle East,Enterprise,6.97,37.29,9215,3.318243393111688,Enterprise,64,38,156,3.02,58.85,340,19.58
8674,North America,Wireless,11.33,25.21,4178,4.052327139493504,Premium,23,42,110,4.37,66.01,223,2.74
8675,Middle East,Optical Networking,12.39,39.02,5256,6.8912922643194845,Premium,51,23,269,0.24,55.61,90,8.22
8676,North America,5G Solutions,2.41,38.44,9098,4.075541877745002,Standard,99,14,190,4.63,74.89,341,8.58
8677,Asia,Wireless,19.27,8.85,2279,7.466931372065434,Enterprise,12,12,178,4.36,90.29,13,3.87
8678,North America,Broadband,30.72,23.3,8532,3.5727307487629787,Enterprise,51,18,40,2.58,97.39,141,9.11
8679,Africa,5G Solutions,7.64,9.01,6450,7.889129840756564,Premium,3,10,190,0.67,71.0,122,3.06
8680,Middle East,Enterprise,9.16,28.94,590,7.0746645346372,Enterprise,7,12,278,3.14,98.11,300,14.2
8681,Africa,5G Solutions,35.5,31.78,1504,2.9089037210001116,Standard,37,39,106,3.14,85.39,248,18.63
8682,Asia,Enterprise,8.88,35.96,8156,1.45030318243378,Standard,20,31,251,0.54,52.94,114,8.85
8683,Middle East,Wireless,7.2,27.75,913,9.371908672366057,Standard,88,25,52,4.67,71.03,58,19.53
8684,Asia,Optical Networking,48.9,20.89,6724,3.1167120943500763,Standard,58,41,295,3.18,97.99,298,11.57
8685,Africa,5G Solutions,1.23,10.46,1914,6.194672860014073,Standard,89,15,291,2.76,62.32,394,1.65
8686,Asia,Optical Networking,16.61,9.38,2861,3.680678780793918,Enterprise,19,16,255,2.93,54.46,89,4.17
8687,Middle East,Optical Networking,2.23,22.0,8896,6.923789135129444,Enterprise,27,48,67,2.69,64.45,218,2.94
8688,Middle East,5G Solutions,41.98,34.14,5974,7.311264652384826,Premium,77,12,123,0.55,80.17,56,14.4
8689,Asia,5G Solutions,29.39,31.28,9703,1.668757925433857,Premium,86,12,149,3.86,91.17,147,14.89
8690,Middle East,Optical Networking,2.87,35.83,8370,1.4501688691413068,Enterprise,36,14,285,0.12,74.34,258,8.57
8691,Middle East,Broadband,30.96,33.38,580,9.916660206359339,Enterprise,60,43,157,4.14,81.38,477,16.78
8692,Asia,Broadband,6.59,12.19,9543,7.9124040329967675,Premium,23,10,228,0.81,94.46,400,17.67
8693,Africa,5G Solutions,25.04,12.01,4175,3.354262415626021,Premium,84,0,359,1.61,81.25,74,5.97
8694,Middle East,Optical Networking,33.64,21.03,7677,5.4224171414770765,Standard,30,34,36,1.9,76.55,389,17.19
8695,Middle East,Optical Networking,7.85,11.69,4974,9.621834943985343,Enterprise,83,17,163,2.25,52.91,54,16.3
8696,Middle East,Wireless,25.1,11.56,8154,5.894752134202105,Enterprise,91,43,289,2.39,83.37,64,8.78
8697,Middle East,Optical Networking,23.14,14.37,2669,4.773626497713286,Enterprise,39,0,188,3.21,77.32,203,8.06
8698,Asia,Broadband,45.83,5.79,9201,1.3381983848738366,Enterprise,66,21,247,2.32,91.52,496,19.57
8699,Africa,Wireless,49.79,25.0,4201,6.263037958759412,Standard,34,1,230,3.79,76.27,188,8.84
8700,Africa,Broadband,32.9,18.88,799,8.934890602395658,Enterprise,9,29,350,0.65,64.12,415,6.67
8701,North America,Enterprise,42.82,13.31,9600,5.885316681692033,Standard,85,17,259,1.63,58.89,394,12.52
8702,Middle East,5G Solutions,32.52,9.7,4458,8.036024399708616,Enterprise,84,0,106,1.31,84.35,254,17.62
8703,Middle East,Enterprise,43.88,20.95,3615,8.973796741647458,Premium,72,2,88,1.63,72.61,324,12.83
8704,North America,5G Solutions,21.95,26.07,4699,4.6658627479699355,Enterprise,50,9,123,1.08,82.77,37,17.88
8705,Africa,Broadband,30.6,39.06,406,4.7042421878658445,Premium,85,47,114,4.37,91.45,7,16.23
8706,Europe,Broadband,42.34,13.88,1499,9.292499565513971,Premium,80,14,97,2.51,66.17,18,17.91
8707,Europe,Enterprise,45.95,5.92,8172,4.065554157942212,Enterprise,1,2,89,3.16,81.46,85,15.79
8708,Africa,5G Solutions,1.72,30.76,8091,6.953563510104081,Standard,2,12,266,3.79,96.48,434,12.43
8709,Middle East,5G Solutions,5.65,13.23,7251,6.579074046032281,Enterprise,69,23,363,1.6,60.55,236,2.08
8710,Europe,Wireless,46.59,21.95,7593,5.366546816596661,Enterprise,35,38,230,4.38,92.87,189,7.84
8711,Asia,Optical Networking,28.64,33.29,4612,6.777824634097108,Enterprise,74,29,125,2.3,59.08,354,1.95
8712,Asia,Wireless,49.51,6.29,5031,7.3282679995776565,Enterprise,45,42,57,3.23,68.02,352,18.49
8713,North America,Broadband,39.74,9.95,8348,9.323299167887756,Enterprise,10,31,233,0.23,71.46,216,18.96
8714,Africa,Enterprise,41.0,8.44,697,8.206871440188447,Premium,63,34,317,2.17,80.08,275,3.91
8715,Africa,5G Solutions,19.61,13.18,6249,4.222293433931844,Enterprise,26,34,209,1.54,58.83,228,12.85
8716,Europe,Wireless,13.25,11.06,5459,4.889273609729778,Enterprise,79,14,147,0.27,74.42,339,16.68
8717,Middle East,Enterprise,30.11,16.08,6064,9.132902676904456,Enterprise,3,33,302,1.82,97.14,387,2.51
8718,Africa,Enterprise,44.01,31.12,692,3.4383020618721987,Standard,79,38,39,4.21,66.89,264,19.4
8719,Europe,Optical Networking,36.42,6.48,5532,3.9236297948379475,Premium,46,33,200,4.47,61.09,21,12.6
8720,Europe,5G Solutions,23.87,7.58,8532,7.202093613424898,Standard,39,17,85,2.89,52.35,459,7.94
8721,Africa,Enterprise,37.78,24.75,9392,1.9970156117043611,Standard,80,34,98,4.92,85.3,146,11.69
8722,Europe,5G Solutions,34.67,23.21,3063,8.084789719496474,Premium,50,22,182,4.63,75.18,444,11.74
8723,North America,Wireless,45.7,21.59,3951,9.535316951437732,Enterprise,60,31,92,3.38,76.41,189,3.23
8724,North America,Enterprise,13.55,23.06,8159,6.788422078944547,Premium,87,49,184,1.08,98.82,475,11.83
8725,Africa,Enterprise,6.41,30.97,4932,1.6501340969524207,Premium,19,49,328,0.69,62.34,374,13.74
8726,Middle East,Wireless,23.77,25.16,6903,3.146709778214584,Enterprise,10,18,37,3.33,91.89,87,5.37
8727,North America,5G Solutions,18.37,20.99,6247,1.8775837027612625,Premium,4,28,101,2.1,58.66,237,1.55
8728,North America,5G Solutions,48.76,7.86,6503,3.7818797534580173,Enterprise,97,39,164,0.34,72.86,291,10.65
8729,Africa,Enterprise,0.87,39.12,1272,9.455950748823158,Enterprise,39,49,252,4.52,82.72,86,2.6
8730,Asia,Wireless,46.7,13.38,6075,4.232858366001557,Enterprise,77,43,350,0.35,92.51,159,5.98
8731,Europe,Broadband,47.78,35.42,212,2.6592838837424098,Premium,75,11,271,3.98,86.15,364,10.26
8732,North America,5G Solutions,3.02,18.26,4319,6.954114047721829,Enterprise,43,3,130,2.76,81.28,100,1.91
8733,Asia,Broadband,44.53,28.94,1299,9.096830415953523,Standard,72,21,265,2.18,50.87,459,18.4
8734,Middle East,Enterprise,23.8,20.89,8308,1.3104491861250112,Premium,93,42,267,3.43,77.99,146,7.89
8735,Asia,Broadband,38.42,17.4,6527,7.015771617906172,Standard,98,44,345,2.47,68.42,377,9.68
8736,Africa,Broadband,4.42,26.5,9496,3.6018111569523596,Standard,37,14,160,3.0,98.38,493,11.62
8737,Middle East,5G Solutions,47.78,23.76,7493,4.3666338120762855,Standard,85,20,359,2.94,66.33,22,10.73
8738,Middle East,Enterprise,30.57,13.14,7212,3.135210965877969,Premium,18,41,255,3.05,55.17,404,5.06
8739,Asia,Broadband,44.99,16.77,9226,9.15482232874824,Enterprise,29,34,147,4.96,57.23,299,3.79
8740,Africa,5G Solutions,33.81,6.2,6712,8.97419974232628,Standard,94,41,126,1.54,84.54,383,4.38
8741,North America,Broadband,27.07,11.78,5240,6.443206739704043,Standard,46,18,216,1.61,70.62,130,8.04
8742,Asia,5G Solutions,9.04,16.75,1278,1.1447227313678088,Enterprise,50,7,192,1.87,69.83,55,14.53
8743,North America,Enterprise,9.31,39.02,1307,9.519190467681938,Enterprise,17,35,149,4.52,68.99,38,13.64
8744,Asia,Wireless,23.89,23.45,7203,5.206710269609543,Standard,23,14,152,2.81,97.98,129,12.54
8745,North America,5G Solutions,43.59,29.53,325,5.400471518295423,Standard,6,3,189,4.65,57.22,461,4.15
8746,Asia,5G Solutions,6.2,28.58,8754,7.956558847852084,Premium,91,24,214,3.81,92.17,403,2.78
8747,Middle East,Broadband,49.92,39.33,2779,6.523361558028259,Enterprise,35,36,52,1.33,92.78,341,4.42
8748,Europe,Enterprise,43.86,24.45,9268,2.0926383067401404,Enterprise,37,25,53,2.9,82.93,289,16.12
8749,Middle East,Optical Networking,19.93,25.49,2011,1.9482486835682735,Premium,89,8,90,0.5,63.22,71,16.01
8750,North America,Optical Networking,13.03,15.5,9475,3.2692262650331023,Premium,49,43,116,2.84,81.04,283,13.94
8751,Africa,Wireless,46.14,26.91,7844,1.6352206892296561,Premium,3,49,158,1.04,53.46,462,18.1
8752,Middle East,Enterprise,6.6,31.52,5818,8.496814884626469,Standard,40,30,276,2.12,96.64,69,1.91
8753,Europe,5G Solutions,17.69,8.61,7489,1.3551057648767302,Premium,60,5,283,2.92,83.37,218,13.34
8754,North America,Optical Networking,4.65,21.8,6578,9.513812108300538,Premium,35,24,106,1.04,57.15,176,16.7
8755,Middle East,Wireless,47.7,19.77,3976,2.00006372857925,Standard,40,5,274,3.79,88.96,306,10.89
8756,Asia,Enterprise,31.07,8.98,4460,8.71871182911105,Standard,59,18,314,2.45,65.64,106,8.83
8757,Africa,Wireless,17.14,16.95,608,3.135189000241886,Enterprise,4,4,242,4.38,52.01,472,13.95
8758,North America,Optical Networking,14.14,23.73,321,6.94661290454573,Standard,41,4,172,1.62,61.57,136,14.5
8759,Middle East,Broadband,22.48,27.75,9671,4.07905471820707,Enterprise,55,4,242,3.85,82.49,412,13.89
8760,North America,Broadband,5.02,15.11,2631,1.6055162676205055,Premium,5,48,80,0.22,82.59,89,19.24
8761,Asia,Enterprise,44.52,21.67,4717,7.5738359224862775,Enterprise,65,19,127,2.81,97.76,484,19.38
8762,Europe,Wireless,25.79,30.69,9907,8.27081540283982,Standard,31,45,271,4.25,68.84,189,12.96
8763,Middle East,5G Solutions,36.39,19.78,3967,3.688659600751054,Enterprise,60,47,200,4.17,89.03,356,19.34
8764,North America,Optical Networking,12.07,37.93,1189,8.061200776497213,Enterprise,43,12,164,2.87,74.17,54,18.62
8765,North America,Broadband,25.44,6.07,7214,5.1174162583194445,Enterprise,9,8,251,3.14,87.38,366,5.33
8766,North America,Broadband,10.95,14.11,8989,7.56552486163884,Standard,91,13,281,3.86,75.12,227,14.87
8767,Europe,Wireless,40.9,9.67,4652,6.807646518822912,Enterprise,58,12,47,2.76,73.39,71,7.13
8768,North America,Broadband,38.88,23.95,363,9.368848222438928,Premium,16,46,124,4.03,69.19,295,16.17
8769,Africa,Wireless,7.84,11.21,4124,3.9519654154092163,Premium,70,32,30,3.05,51.77,406,6.7
8770,Africa,Optical Networking,4.19,30.96,9587,1.9903919653569246,Premium,88,47,283,0.84,92.18,105,5.38
8771,North America,Wireless,41.3,37.14,5137,8.094509094284259,Premium,89,22,77,3.86,81.57,499,19.45
8772,Africa,Broadband,5.93,12.25,3513,8.31514679040117,Enterprise,34,29,87,1.85,74.01,447,6.16
8773,Middle East,Wireless,27.65,36.74,9675,1.2349961149277249,Premium,35,17,324,4.43,77.43,240,14.36
8774,Africa,Broadband,26.96,27.11,793,2.1351763449117716,Enterprise,85,17,168,1.99,59.89,226,2.05
8775,North America,Enterprise,10.55,11.87,5502,8.48982509337373,Standard,96,42,354,1.29,97.59,188,10.5
8776,Asia,Broadband,29.77,30.78,5782,6.405449311705209,Enterprise,77,35,212,1.58,63.47,112,10.81
8777,Middle East,Broadband,25.39,8.18,5248,5.075447826733708,Standard,38,13,320,0.99,50.03,316,15.31
8778,Europe,Broadband,25.7,29.23,2514,8.440342277992958,Standard,50,11,56,2.3,79.9,443,14.0
8779,North America,Enterprise,18.31,35.14,935,3.214042291941268,Premium,94,38,351,3.77,91.15,374,13.08
8780,Europe,5G Solutions,42.0,38.26,5576,3.9239049378245614,Premium,12,26,142,3.33,81.5,384,6.41
8781,Asia,Broadband,4.68,6.91,1753,7.961671723155988,Standard,97,28,251,4.37,64.09,407,9.23
8782,Europe,5G Solutions,22.21,7.17,5929,6.319294357130477,Premium,30,6,339,0.2,70.84,412,12.33
8783,North America,Optical Networking,13.36,37.56,9158,2.8757679316657416,Enterprise,44,14,296,3.82,85.36,271,8.5
8784,North America,Wireless,42.5,32.64,7000,9.045835617519073,Premium,87,18,270,3.08,84.16,452,17.75
8785,Asia,5G Solutions,11.64,32.1,276,9.949100392737424,Enterprise,89,8,156,4.83,72.92,175,18.32
8786,North America,Optical Networking,38.47,30.99,3097,2.300970065365062,Premium,94,19,112,4.17,50.27,444,10.67
8787,Asia,Wireless,30.77,30.11,9641,3.6686634180145115,Enterprise,96,47,112,1.48,77.96,448,3.23
8788,Asia,Broadband,43.8,26.46,9206,7.745165330990497,Standard,94,43,163,4.33,71.98,160,5.58
8789,North America,Broadband,29.89,33.45,6631,2.1111302838787758,Premium,92,21,134,4.39,65.65,449,18.92
8790,Africa,Broadband,28.05,6.2,5570,5.181120381649144,Enterprise,2,35,87,4.14,85.94,190,16.18
8791,Asia,Enterprise,40.16,30.91,3051,2.965862106310472,Enterprise,74,31,122,2.68,69.89,226,14.74
8792,North America,Enterprise,28.34,25.4,9841,6.979481066823697,Enterprise,9,2,156,4.26,77.33,464,8.14
8793,Africa,Enterprise,42.3,36.76,1896,4.2381070606544515,Standard,71,48,317,1.64,58.74,496,7.71
8794,Asia,Enterprise,2.94,37.77,5305,8.63346929843949,Standard,12,17,66,1.81,57.03,366,11.6
8795,Africa,Optical Networking,25.01,13.45,9791,5.124424484922412,Enterprise,34,15,164,3.28,73.44,0,11.72
8796,Middle East,Optical Networking,40.73,32.63,1667,5.828632783732298,Premium,79,2,186,0.23,57.29,433,12.47
8797,Middle East,Broadband,42.49,38.49,562,9.000966325016654,Premium,49,11,69,3.29,96.23,359,11.9
8798,Africa,Wireless,41.79,14.33,2562,7.917180680142497,Standard,51,23,275,1.67,76.62,176,7.05
8799,Asia,Enterprise,30.42,34.79,5468,8.279592144147252,Enterprise,12,10,338,4.49,77.61,396,4.43
8800,North America,Wireless,49.7,25.53,4678,1.1124586339623843,Enterprise,6,22,184,2.12,84.68,71,19.44
8801,Europe,Optical Networking,9.48,18.82,9360,6.9163063329213665,Premium,26,32,72,3.77,75.54,139,2.75
8802,North America,Enterprise,9.14,33.83,9150,5.193537488751355,Standard,69,3,138,1.44,81.56,271,16.54
8803,Europe,Optical Networking,2.12,35.46,7654,8.953244747971373,Enterprise,49,13,177,1.71,62.45,266,4.74
8804,Europe,Optical Networking,49.47,14.89,6767,1.3443802311252029,Standard,51,37,311,1.01,60.97,357,19.12
8805,Asia,5G Solutions,17.73,32.81,2110,8.602662602136135,Standard,74,8,101,1.28,53.24,260,10.49
8806,Africa,Optical Networking,38.22,6.74,6253,2.2194884642575814,Enterprise,85,33,276,0.63,72.8,367,7.42
8807,North America,Broadband,3.46,19.62,3558,6.326625347332351,Enterprise,92,45,195,3.12,71.59,416,18.46
8808,Africa,Optical Networking,15.29,7.44,3430,7.538777712518908,Standard,41,39,276,4.22,95.19,224,7.47
8809,Middle East,Enterprise,31.38,15.28,4364,2.777923880360569,Standard,11,32,153,1.49,56.71,9,11.03
8810,Asia,Broadband,26.48,38.26,1399,2.500228135290463,Enterprise,47,18,343,1.58,81.09,474,16.2
8811,Asia,Optical Networking,10.78,30.72,8142,7.14058927096533,Premium,14,36,187,4.55,62.35,19,15.2
8812,Middle East,Broadband,23.35,31.45,6473,2.5049906025343986,Standard,16,2,61,0.55,90.28,204,18.01
8813,North America,Optical Networking,5.88,9.71,6292,5.617320808734866,Premium,44,36,213,0.55,57.67,126,7.98
8814,Middle East,Broadband,27.36,25.25,4054,3.3626837443932454,Standard,58,37,167,3.88,53.67,269,4.88
8815,North America,Wireless,5.3,18.61,7114,1.2849690637356823,Standard,21,26,79,1.33,67.45,184,9.26
8816,Europe,5G Solutions,31.98,30.7,817,1.6039834271765265,Standard,14,48,250,2.7,89.36,13,13.97
8817,Asia,Broadband,8.19,10.5,9608,2.182697128993304,Enterprise,76,39,322,2.34,60.28,163,5.98
8818,North America,Enterprise,27.58,14.87,8819,5.907312945232469,Enterprise,26,5,76,2.82,64.27,360,13.88
8819,Africa,5G Solutions,6.89,36.45,920,2.9028737948485444,Enterprise,73,31,193,0.52,82.43,319,4.22
8820,Africa,5G Solutions,20.34,10.94,2156,8.645437847005145,Premium,3,47,271,1.96,67.7,392,19.89
8821,Asia,Optical Networking,17.92,27.13,3495,1.2448750661299082,Premium,88,17,227,3.24,82.2,24,11.42
8822,Middle East,Broadband,37.94,16.03,30,6.935374528876148,Premium,49,31,275,1.2,86.56,257,2.47
8823,Middle East,5G Solutions,32.24,7.87,1769,1.805589180874771,Enterprise,41,19,241,0.84,62.17,66,3.24
8824,North America,Enterprise,46.89,12.83,5824,9.013299570802895,Standard,19,35,267,2.25,72.34,128,12.22
8825,Middle East,Enterprise,46.13,35.43,9053,1.3704976695170017,Standard,12,14,312,4.72,62.93,85,11.55
8826,Asia,Enterprise,36.39,36.87,712,2.287257476336036,Premium,55,22,195,4.75,86.23,341,8.86
8827,North America,Optical Networking,38.64,19.69,8082,3.4991222932183774,Enterprise,2,13,89,4.26,75.5,295,12.51
8828,Europe,Wireless,31.43,26.73,2365,1.9054231454540465,Enterprise,28,20,100,1.36,53.51,31,2.86
8829,Middle East,Broadband,34.74,23.22,6611,9.203697800990032,Standard,42,45,198,3.5,87.48,48,3.33
8830,Middle East,5G Solutions,31.05,14.79,4862,2.191380768132176,Enterprise,65,2,109,4.81,89.5,424,6.53
8831,North America,Broadband,15.93,17.07,4626,1.7469563322106632,Premium,29,6,350,3.43,64.07,248,16.66
8832,Africa,5G Solutions,17.86,23.44,7658,1.5385130071476625,Enterprise,3,16,201,3.09,81.36,108,5.55
8833,Middle East,Optical Networking,28.95,29.34,6788,8.254061036474964,Premium,87,3,48,0.67,97.4,437,15.01
8834,Asia,Broadband,36.15,17.24,3193,6.848884428140586,Premium,8,44,188,3.77,67.41,360,11.99
8835,Middle East,Optical Networking,20.6,29.46,8925,7.812148762452149,Premium,78,49,107,3.86,93.48,274,7.5
8836,Europe,Optical Networking,7.56,38.63,6109,7.344486186409868,Premium,28,34,129,0.94,97.92,94,3.39
8837,Middle East,Broadband,23.24,5.86,1292,9.711326171349395,Standard,42,5,186,2.05,74.44,350,14.84
8838,Africa,Broadband,48.18,10.73,7063,7.916272494792808,Enterprise,85,31,59,2.88,61.84,125,9.26
8839,Middle East,5G Solutions,11.1,37.07,6481,4.442979773192748,Enterprise,3,34,63,1.31,57.66,371,12.55
8840,North America,Enterprise,32.63,7.5,6269,3.608055598160165,Standard,60,45,213,4.92,75.08,457,9.47
8841,Middle East,Optical Networking,49.14,31.78,7415,3.6279392015128593,Standard,51,21,340,0.92,95.07,237,14.12
8842,Africa,Wireless,19.12,26.84,1720,3.814409454572037,Enterprise,78,7,356,4.83,82.8,95,2.06
8843,North America,5G Solutions,44.45,6.67,9065,2.677380139176564,Standard,19,26,263,0.91,88.58,333,1.93
8844,Asia,5G Solutions,43.27,5.03,3738,4.538256695123486,Enterprise,4,27,125,2.53,72.1,163,5.99
8845,North America,Enterprise,17.28,22.57,6705,1.990630454128393,Standard,87,1,223,4.94,65.82,388,16.21
8846,Europe,Enterprise,5.38,9.11,1091,3.674256116172549,Standard,7,1,132,1.06,98.77,144,9.11
8847,North America,Optical Networking,9.34,35.53,6541,2.576364427513738,Enterprise,41,45,150,3.71,60.42,2,19.56
8848,Asia,5G Solutions,18.6,21.83,1888,9.276642858746898,Premium,16,26,214,2.6,96.78,489,15.83
8849,Middle East,5G Solutions,47.98,13.21,8514,5.151229312850024,Standard,65,6,195,2.17,94.31,190,12.63
8850,North America,Wireless,14.09,10.89,8034,8.403430887825644,Premium,53,11,45,2.14,55.95,401,5.89
8851,North America,Optical Networking,46.38,34.25,6305,6.296078729532232,Premium,55,7,69,2.83,64.62,191,6.02
8852,North America,Optical Networking,9.48,30.16,6060,6.386823372921342,Standard,20,8,223,3.86,91.83,69,7.47
8853,North America,Enterprise,48.51,30.13,3927,1.0288461396570807,Premium,90,21,130,1.7,65.34,383,17.1
8854,Asia,Optical Networking,15.03,7.99,3741,1.1148074449416099,Enterprise,4,17,68,4.98,77.88,494,16.17
8855,Africa,Wireless,31.84,26.86,61,3.508842510696682,Enterprise,37,38,293,4.54,78.43,324,14.97
